strIngredient13,strMeasure8,strMeasure11,strMeasure12,strDrinkThumb,strCreativeCommonsConfirmed,strIngredient5,strIngredient6,strVideo,strImageSource,strInstructionsFR,strMeasure9,strDrink,strIngredient8,strIngredient12,strInstructionsIT,idDrink,strMeasure3,strInstructionsDE,strIngredient1,strInstructionsES,strMeasure4,strIngredient9,strInstructionsZH-HANT,strMeasure1,strMeasure15,strIngredient10,strGlass,strDrinkAlternate,strMeasure10,strMeasure6,strIngredient7,strImageAttribution,strIngredient3,strMeasure2,strTags,strInstructions,strCategory,strInstructionsZH-HANS,dateModified,strMeasure14,strIngredient14,strAlcoholic,strIngredient11,strMeasure13,strIBA,strMeasure5,strIngredient2,strIngredient15,strMeasure7,strIngredient4
,,,,https://www.thecocktaildb.com/images/media/drink/wx7hsg1504370510.jpg,No,Coca-Cola,Lemon peel,,,Mélanger le tout dans un verre à cocktail et laisser reposer doucement. Ajouter un trait de Coca-Cola pour la coloration et garnir d'un zeste de citron ou de citron vert.,,Long Island Iced Tea,,,"Mescolare tutto il contenuto in un bicchiere highball e mescolare delicatamente.
Aggiungere un pizzico di Coca-Cola per la colorazione e guarnire con una scorza di limone o lime.",17204,1/2 oz ,Den gesamten Inhalt in einem Highball-Glas mischen und vorsichtig umrühren. Für die Farbgebung einen Schuss Coca-Cola hinzufügen und mit Zitronen- oder Limettenspirale garnieren.,Vodka,Mezcle todo el contenido en un vaso highball y siéntelo suavemente. Añada un chorrito de Coca-Cola para dar color y decore con un twist de limón o lima.,1/2 oz ,,,1/2 oz ,,,Highball glass,,,Twist of ,,,Light rum,1/2 oz ,"IBA,ContemporaryClassic",Mix all contents in a highball glass and sitr gently. Add dash of Coca-Cola for the coloring and garnish with lemon or lime twist.,Ordinary Drink,,2017-09-02 17:41:50,,,Alcoholic,,,Contemporary Classics,1 dash ,Tequila,,,Gin
,,,,https://www.thecocktaildb.com/images/media/drink/125w0o1630407389.jpg,No,,,,https://www.instagram.com/p/CNLYC2_sdlk,"Versez tous les ingrédients sur des glaçons, remuez et dégustez !
",,Lemon Elderflower Spritzer,,,"Versare tutti gli ingredienti sul ghiaccio, mescolare e buon appetito!",178360,1/3 cup,"Alle Zutaten auf Eis gießen, umrühren und genießen!",Elderflower cordial,"Vierte todos los ingredientes sobre hielo, remueve y ¡a disfrutar!
",Top,,,2 tsp,,,Highball glass,,,,,,Soda Water,1 shot,"Summer, Fresh, Refreshing","Pour all ingredients over ice, stir and enjoy!
",Cocktail,,,,,Alcoholic,,,,,Vodka,,,Fresh Lemon Juice
,,,,https://www.thecocktaildb.com/images/media/drink/iq6scx1487603980.jpg,No,Mint,,,,"Passer au mixeur pendant 3 secondes. Le lassi est l'une des choses les plus faciles à préparer et il existe de nombreuses façons de le faire. Il s'agit en fait de babeurre (yaourt fouetté avec de l'eau), et vous pouvez choisir la consistance qui vous convient, de la plus fine à la plus épaisse. Servir froid.",,Lassi - A South Indian Drink,,,"Frullare in un frullatore per 3 secondi. Lassi è una delle cose più facili da realizzare e ci sono molti modi per produrlo. Fondamentalmente, è latticello (yogurt sbattuto con acqua) e puoi scegliere quasi qualsiasi consistenza che preferisci, dalla più sottile alla più densa. Servire freddo.",12690,1/2 tsp ground roasted ,"In einem Mixer 3 Sekunden lang mischen. Lassi ist eines der am einfachsten herzustellenden Produkte, und es gibt viele Möglichkeiten, es herzustellen. Im Grunde ist es Buttermilch (Joghurt mit Wasser verrührt), und Sie können fast jede beliebige Konsistenz wählen, von der dünnsten bis zur dicksten. Kalt servieren.",Yoghurt,"Triturar en la batidora durante 3 segundos. El lassi es una de las cosas más fáciles de hacer, y hay muchas formas de prepararlo. Básicamente, es suero de leche (yogur batido con agua), y puedes elegir casi cualquier consistencia que te guste, desde la más fina a la más espesa. Sírvalo frío.",1/4 tsp ,,,1/2 cup plain ,,,Highball Glass,,,,,,Cumin seed,1 1/4 cup cold ,,"Blend in a blender for 3 seconds. Lassi is one of the easiest things to make, and there are many ways of making it. Basically, it is buttermilk (yoghurt whisked with water), and you can choose almost any consistency that you like, from the thinnest to the thickest. Serve cold.",Other / Unknown,,2017-02-20 15:19:40,,,Non alcoholic,,,,1/4 tsp dried ,Water,,,Salt
,,,,https://www.thecocktaildb.com/images/media/drink/xwtptq1441247579.jpg,No,,,,,,,Melya,,,"Prepara l'espresso.
In una tazza da caffè, mettete 1 cucchiaino di cacao amaro in polvere, quindi coprite un cucchiaino con del miele e versatelo nella tazza.
Mescola mentre il caffè si prepara, questa è la parte divertente.
Il cacao sembra ricoprire il miele senza mescolarsi, quindi si ottiene una massa polverosa e appiccicosa che sembra non si mescolerà mai.
Versare l'espresso caldo sul miele, mescolando per scioglierlo.
Servire con la panna.",12776,,"Espresso zubereiten. In eine Kaffeetasse 1 Teelöffel ungesüßten, pulverisierten Kakao geben, dann einen Teelöffel Honig in die Tasse träufeln. Rühren Sie um, während der Kaffee brüht, das ist der lustige Teil. Der Kakao scheint den Honig ohne Mischen zu überziehen, so dass Sie eine dichte, klebrige Masse erhalten, die aussieht, als würde sie sich nie vermischen. Dann auf einmal, presto! Es sieht aus wie dunkle Schokoladensoße. Heißen Espresso über den Honig gießen und unter Rühren auflösen. Mit Sahne servieren.",Espresso,"Prepara café expreso. En una taza de café, coloca 1 cucharadita de cacao en polvo sin azúcar, luego cubre una cucharadita con miel y rocíala en la taza. Revuelve mientras se prepara el café, esta es la parte divertida. El cacao parece cubrir la miel sin mezclarse, por lo que se obtiene una masa polvorienta y pegajosa que parece que nunca se mezclará. Entonces, de repente, ¡listo! Parece salsa de chocolate amargo. Vierta el espresso caliente sobre la miel, revolviendo para que se disuelva. Servir con crema.",,,,,,,Coffee mug,,,,,,Cocoa powder,Unsweetened ,,"Brew espresso. In a coffee mug, place 1 teaspoon of unsweetened powdered cocoa, then cover a teaspoon with honey and drizzle it into the cup. Stir while the coffee brews, this is the fun part. The cocoa seems to coat the honey without mixing, so you get a dusty, sticky mass that looks as though it will never mix. Then all at once, presto! It looks like dark chocolate sauce. Pour hot espresso over the honey, stirring to dissolve. Serve with cream.",Coffee / Tea,,2015-09-03 03:32:59,,,Non alcoholic,,,,,Honey,,,
,,,,https://www.thecocktaildb.com/images/media/drink/metwgh1606770327.jpg,Yes,Soda water,,,https://pixabay.com/photos/cocktail-mojito-cocktail-recipe-5096281/,Mélanger les feuilles de menthe avec le sucre et le jus de citron vert. Ajoutez un filet d'eau gazeuse et remplissez le verre de glace concassée. Verser le rhum et compléter avec de l'eau gazeuse. Décorer et servir avec une paille.,,Mojito,,,"Pestare le foglie di menta con lo zucchero e il succo di lime.
Aggiungere una spruzzata di acqua di seltz e riempi il bicchiere con ghiaccio tritato.
Versare il rum e riempire con acqua di seltz.
Guarnire con una fetta di lime, servire con una cannuccia.",11000,2 tsp ,Minzblätter mit Zucker und Limettensaft verrühren. Füge einen Spritzer Sodawasser hinzu und fülle das Glas mit gebrochenem Eis. Den Rum eingießen und mit Sodawasser übergießen. Garnieren und mit einem Strohhalm servieren.,Light rum,Mezcle las hojas de menta con el azúcar y el zumo de lima. Añada un chorrito de soda y llene el vaso con hielo picado. Verter el ron y completar con soda. Decorar y servir con pajita.,2-4 ,,,2-3 oz ,,,Highball glass,,,,,anilaha https://pixabay.com/users/anilaha-16242978/,Sugar,Juice of 1 ,"IBA,ContemporaryClassic,Alcoholic,USA,Asia,Vegan,Citrus,Brunch,Hangover,Mild",Muddle mint leaves with sugar and lime juice. Add a splash of soda water and fill the glass with cracked ice. Pour the rum and top with soda water. Garnish and serve with straw.,Cocktail,,2016-11-04 09:17:09,,,Alcoholic,,,Contemporary Classics,,Lime,,,Mint
,,,,https://www.thecocktaildb.com/images/media/drink/juhcuu1504370685.jpg,No,,,,,,,Mimosa,,,"Assicurati che entrambi gli ingredienti siano ben raffreddati, quindi mescolali nel bicchiere.
Servire freddo.",17205,,"Achten Sie darauf, dass beide Zutaten gut gekühlt sind, und mischen Sie sie dann in das Glas. Kalt servieren.",Champagne,,,,,Chilled ,,,Champagne flute,,,,,,,2 oz ,"IBA,ContemporaryClassic","Ensure both ingredients are well chilled, then mix into the glass. Serve cold.",Ordinary Drink,,2017-09-02 17:44:45,,,Alcoholic,,,Contemporary Classics,,Orange juice,,,
,,,,https://www.thecocktaildb.com/images/media/drink/twyrrp1439907470.jpg,Yes,Cherry,,,https://commons.wikimedia.org/wiki/File:Mai_Tai_(16304400706).jpg,Agiter tous les ingrédients avec de la glace. Filtrer dans un verre. Garnir et servir avec une paille.,,Mai Tai,,,Shakerare tutti gli ingredienti con ghiaccio.Filtrare nel bicchiere. ,11690,1/2 oz ,Alle Zutaten mit Eis schütteln. In ein Glas abseihen. Garnieren und mit Trinkhalm servieren.,Light rum,Agitar todos los ingredientes con hielo. Colar en un vaso. Decorar y servir con pajita.,1 1/2 oz ,,,1 oz ,,,Collins glass,,,,,Johnny Silvercloud https://www.flickr.com/people/116193477@N08,Triple sec,1/2 oz ,"IBA,ContemporaryClassic",Shake all ingredients with ice. Strain into glass. Garnish and serve with straw.,Ordinary Drink,,2015-08-18 15:17:50,,,Alcoholic,,,Contemporary Classics,1 ,Orgeat syrup,,,Sweet and sour
,,,,https://www.thecocktaildb.com/images/media/drink/71t8581504353095.jpg,No,,,https://www.youtube.com/watch?v=ApMR3IWYZHI,,Droit : Verser tous les ingrédients dans un verre à mélange avec des glaçons. Bien mélanger. Filtrer dans un verre à cocktail martini réfrigéré. Presser l'huile du zeste de citron sur la boisson ou décorer d'une olive.,,Martini,,,Versare tutti gli ingredienti nel mixing glass con cubetti di ghiaccio. Mescolare bene. Spremi la scorza di limone sulla bevanda o guarnisci con l'oliva.Filtrare in una coppetta da cocktail Martini ghiacciata. ,11728,1 ,Direkt: Alle Zutaten in ein Mischglas mit Eiswürfeln geben. Gut umrühren. In einem gekühlten Martini-Cocktailglas abseihen. Den Saft aus der Zitronenschale auf das Getränk drücken oder mit Olive garnieren.,Gin,"Derecho: Vierta todos los ingredientes en un vaso mezclador con cubitos de hielo. Remover bien. Colar en una copa de martini fría. Exprima el aceite de la cáscara de limón sobre la bebida, o decore con aceitunas.",,,,1 2/3 oz ,,,Cocktail glass,,,,,,Olive,1/3 oz ,,"Straight: Pour all ingredients into mixing glass with ice cubes. Stir well. Strain in chilled martini cocktail glass. Squeeze oil from lemon peel onto the drink, or garnish with olive.",Cocktail,,2017-09-02 12:51:35,,,Alcoholic,,,Unforgettables,,Dry Vermouth,,,
,,,,https://www.thecocktaildb.com/images/media/drink/u736bd1605907086.jpg,No,Worcestershire Sauce,Soy Sauce,,,"Mélanger la bière avec du jus de tomate, du jus de citron vert fraîchement pressé et de la sauce Worcestershire, de la sauce teriyaki, de la sauce soja ou de la sauce piquante.
Servi dans un verre réfrigéré à bord salé.
",,Michelada,,,"Mescola la birra con succo di pomodoro, succo di lime appena spremuto e salsa Worcestershire, salsa teriyaki, salsa di soia o salsa piccante.
Servito in un bicchiere ghiacciato bordato di sale",178343,1 tblsp,,Beer,"Mezcle la cerveza con zumo de tomate, zumo de lima recién exprimido y salsa Worcestershire, salsa teriyaki, salsa de soja o salsa picante.
Se sirve en un vaso frío con borde de sal.
",Dash,,,4 oz,,,Pint glass,,,Dash,,,Lime Juice,4 oz,"Hangover,StrongFlavor,Breakfast","Mix the beer with tomato juice, freshly squeezed lime juice, and Worcestershire sauce, teriyaki sauce, soy sauce, or hot sauce.
Served In a chilled, salt-rimmed glass
",Cocktail,,,,,Alcoholic,,,,Dash,Tomato Juice,,,Hot Sauce
,,,,https://www.thecocktaildb.com/images/media/drink/yk70e31606771240.jpg,Yes,Maraschino cherry,Orange peel,https://www.youtube.com/watch?v=TFWPtkNoF4Y,https://commons.wikimedia.org/wiki/File:Oak_Fired_Manhattan_-_Stierch_1.jpg,"Remuer avec de la glace, filtrer dans un verre réfrigéré, garnir et servir.",,Manhattan,,,"Mescolate su ghiaccio, filtrate in un bicchiere freddo, guarnite e servite.",11008,dash ,"Über Eis gerührt, in ein gekühltes Glas geseiht, garniert und serviert.",Sweet Vermouth,"Se remueve con hielo, se cuela en un vaso frío, se adorna y se sirve.",2 or 3 ,,,3/4 oz ,,,Cocktail glass,,,1 twist of ,,Sarah Stierch (CC BY 4.0),Angostura bitters,2 1/2 oz Blended ,"IBA,Classic,Alcoholic","Stirred over ice, strained into a chilled glass, garnished, and served up.",Cocktail,,2017-09-02 12:07:09,,,Alcoholic,,,Unforgettables,1 ,Bourbon,,,Ice
,,,,https://www.thecocktaildb.com/images/media/drink/5noda61589575158.jpg,Yes,,,,https://commons.wikimedia.org/wiki/File:Klassiche_Margarita.jpg,"Frotter le bord du verre avec la tranche de citron vert pour faire adhérer le sel. Veillez à n'humidifier que le bord extérieur et à y saupoudrer le sel. Le sel doit se présenter aux lèvres du buveur et ne jamais se mélanger au cocktail. Secouez les autres ingrédients avec de la glace, puis versez-les délicatement dans le verre.",,Margarita,,,"Strofina il bordo del bicchiere con la fetta di lime per far aderire il sale.
Avere cura di inumidire solo il bordo esterno e cospargere di sale.
Il sale dovrebbe presentarsi alle labbra del bevitore e non mescolarsi mai al cocktail.
Shakerare gli altri ingredienti con ghiaccio, quindi versarli delicatamente nel bicchiere.",11007,1 oz ,"Reiben Sie den Rand des Glases mit der Limettenscheibe, damit das Salz daran haftet. Achten Sie darauf, dass nur der äußere Rand angefeuchtet wird und streuen Sie das Salz darauf. Das Salz sollte sich auf den Lippen des Genießers befinden und niemals in den Cocktail einmischen. Die anderen Zutaten mit Eis schütteln und vorsichtig in das Glas geben.",Tequila,Frota el borde del vaso con la rodaja de lima para que la sal se adhiera a él. Procure humedecer sólo el borde exterior y espolvorear la sal sobre él. La sal debe presentarse en los labios del imbibidor y nunca mezclarse en el cóctel. Agite los demás ingredientes con hielo y viértalos con cuidado en el vaso.,,,,1 1/2 oz ,,,Cocktail glass,,,,,Cocktailmarler,Lime juice,1/2 oz ,"IBA,ContemporaryClassic","Rub the rim of the glass with the lime slice to make the salt stick to it. Take care to moisten only the outer rim and sprinkle the salt on it. The salt should present to the lips of the imbiber and never mix into the cocktail. Shake the other ingredients with ice, then carefully pour into the glass.",Ordinary Drink,,2015-08-18 14:42:59,,,Alcoholic,,,Contemporary Classics,,Triple sec,,,Salt
,,,,https://www.thecocktaildb.com/images/media/drink/duwfa11686236556.jpg,No,,,,https://thecocktailist.fr/wp-content/uploads/2022/06/kitscocktails-mauresquedeluxe-1065.jpg,"1 - Verser le Ricard (ou le pastis)
2 - Versez le sirop d'orgeat
3 - Versez enfin l'eau et ajoutez des glaçons à votre convenance.

Ajoutez les glaçons à la fin, sinon le sirop et le pastis ne se mélangent pas bien.",,Mauresque,,,"1 - Versare il Ricard (o il pastis)
2 - Versare lo sciroppo d'orzata
3 - Versare infine l'acqua e aggiungere cubetti di ghiaccio a piacimento.

Aggiungere alla fine i cubetti di ghiaccio, altrimenti sciroppo e pastis non si amalgamano bene.",178370,Full Glass,"1 - Ricard (oder Pastis) einschenken
2 - Den Orgeatsirup einfüllen
3 – Zum Schluss gießen Sie das Wasser ein und fügen nach Belieben Eiswürfel hinzu.

Zum Schluss die Eiswürfel dazugeben, sonst vermischen sich Sirup und Pastis nicht gut.",Ricard,"1 - Vierta el Ricard (o pastis)
2 - Vierta el sirope de orgeat
3 - Por último, vierta el agua y añada cubitos de hielo a su gusto.

Añada los cubitos de hielo al final, de lo contrario el sirope y el pastis no se mezclan bien.",,,,3 cl,,,Collins glass,,,,,,Water,1 cl,,"1 - Pour the Ricard (or pastis)
2 - Pour the orgeat syrup
3 - Finally pour the water and add ice cubes at your convenience.

Add the ice cubes at the end, otherwise the syrup and pastis do not mix well.",Cocktail,,,,,Alcoholic,,,,,Orgeat Syrup,,,
,,,,https://www.thecocktaildb.com/images/media/drink/squyyq1439907312.jpg,No,,,,,"Dans un verre highball, mélangez délicatement la menthe, le sucre et l'eau. Remplir le verre de glace pilée, ajouter le bourbon et bien mélanger jusqu'à ce que le verre soit bien givré. Garnir d'un brin de menthe.",,Mint Julep,,,"In un bicchiere highball pestare delicatamente la menta, lo zucchero e l'acqua.
Riempite il bicchiere con ghiaccio tritato, aggiungete il Bourbon e mescolate bene fino a quando il bicchiere sarà ben glassato.
Guarnire con un rametto di menta.",17206,1 tsp ,"In einem Highball-Glas die Minze, den Zucker und das Wasser vorsichtig verrühren. Füllen Sie das Glas mit gebrochenem Eis, fügen Sie Bourbon hinzu und rühren Sie gut um, bis das Glas gut gefrostet ist. Mit einem Minzzweig garnieren.",Mint,"En un vaso highball, mezclar suavemente la menta, el azúcar y el agua. Llenar el vaso con hielo picado, añadir Bourbon y remover bien hasta que el vaso esté bien escarchado. Decorar con una ramita de menta.",2 tsp ,,,4 fresh ,,,Collins glass,,,,,,Powdered sugar,2 1/2 oz ,"IBA,ContemporaryClassic","In a highball glass gently muddle the mint, sugar and water. Fill the glass with cracked ice, add Bourbon and stir well until the glass is well frosted. Garnish with a mint sprig.",Ordinary Drink,,2015-08-18 15:15:12,,,Alcoholic,,,,,Bourbon,,,Water
,,,,https://www.thecocktaildb.com/images/media/drink/hepk6h1504885554.jpg,No,,,,,Verser le tout dans une grande cruche ou un bol à punch. Bien mélanger !,,Mudslinger,,,Aggiungi tutto il contenuto a una brocca grande o una ciotola da punch.Mescolare bene!,16041,750 ml ,Füge den gesamten Inhalt in eine große Kanne oder Bowle. Gut umrühren!,Southern Comfort,Añada todo el contenido a una jarra grande o ponchera. Remuévalo bien.,,,,750 ml ,,,Punch bowl,,,,,,Pepsi Cola,1 L ,,Add all contents to a large jug or punch bowl. Stir well!,Punch / Party Drink,,2017-09-08 16:45:55,,,Alcoholic,,,,,Orange juice,,,
,,,,https://www.thecocktaildb.com/images/media/drink/fs6kiq1513708455.jpg,No,,,,,"Ajoutez tous les ingrédients dans un verre à mélange et remplissez-le de glace.

Remuer jusqu'à refroidissement et filtrer dans un verre à coupe.",,Martinez 2,,,"Aggiungere tutti gli ingredienti in un mixing glass e riempire di ghiaccio, mescolare fino a quando si saranno raffreddati e filtrare in un bicchiere da coupé freddo.",17256,1 tsp,Alle Zutaten in ein Mischglas geben und mit Eis füllen. Bis zum Abkühlen umrühren und in ein gekühltes Coupéglas abseihen.,Gin,"Añada todos los ingredientes a un vaso mezclador y llénelo de hielo.

Remover hasta que se enfríe y colar en una copa coupé fría.",2 dashes,,,1 1/2 oz,,,Cocktail glass,,,,,,Maraschino Liqueur,1 1/2 oz,,"Add all ingredients to a mixing glass and fill with ice.

Stir until chilled, and strain into a chilled coupe glass.",Cocktail,,2017-12-19 18:34:15,,,Alcoholic,,,,,Sweet Vermouth,,,Angostura Bitters
